taxonKey,kingdom,phylum,class,order,family,genus,species
5421126,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Nephelium,Nephelium lappaceum
9469560,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Lepanthes,Lepanthes variabilis
5589197,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Seemannia,Seemannia sylvatica
2747939,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Crocosmia,Crocosmia crocosmiiflora
2784608,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cuitlauzina,Cuitlauzina convallarioides
7932980,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Plagiochilaceae,Plagiochila,Plagiochila gymnocalycina
2930878,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum acerifolium
4184087,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia tenelliformis
3170029,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Voyria,Voyria aphylla
3173196,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Hypoestes,Hypoestes phyllostachya
2794039,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Prosthechea,Prosthechea crassilabia
2868210,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Monstera,Monstera tuberculata
2789997,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dichaea,Dichaea fragrantissima
2847197,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Scaphyglottis,Scaphyglottis micrantha
5330899,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Xanthosoma,Xanthosoma undipes
2762920,Plantae,Tracheophyta,Liliopsida,Zingiberales,Musaceae,Musa,Musa coccinea
2874612,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Sechium,Sechium edule
2762971,Plantae,Tracheophyta,Liliopsida,Zingiberales,Musaceae,Musa,Musa velutina
2891773,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,Impatiens balsamina
3152205,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Theobroma,Theobroma cacao
5671157,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Pilea,Pilea cadierei
7972115,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Thunbergia,Thunbergia mysorensis
2784527,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Ponthieva,Ponthieva maculata
2700135,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Werauhia,Werauhia vittata
7263204,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Strobilanthes,Strobilanthes auriculata
8247567,Plantae,Marchantiophyta,Jungermanniopsida,Porellales,Lejeuneaceae,Cheilolejeunea,Cheilolejeunea ornata
3119954,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Jessea,Jessea multivenia
5321001,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Epidendrum,Epidendrum hunterianum
4924659,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Leonotis,Leonotis nepetifolia
3885860,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia alvajaca
2700340,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Werauhia,Werauhia notata
3951581,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Deamia,Deamia testudo
2700420,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Werauhia,Werauhia kupperiana
3588032,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,Passiflora dioscoreifolia
2984335,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Urera,Urera caracasana
5323741,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Eulophia,Eulophia maculata
7900084,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Callianthe,Callianthe picta
3890550,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia pteroura
2918667,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Spermacoce,Spermacoce remota
2868234,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Monstera,Monstera glaucescens
5288819,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Ananas,Ananas comosus
5318014,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Maxillaria,Maxillaria macleei
3850102,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Cedrela,Cedrela tonduzii
8376024,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Lepanthes,Lepanthes falx-bellica
2851376,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Lepanthes,Lepanthes mentosa
3176325,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus deglupta
5938223,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Fuchsia,Fuchsia paniculata
3189394,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,Terminalia catappa
2688933,Plantae,Marchantiophyta,Jungermanniopsida,Porellales,Lejeuneaceae,Bryopteris,Bryopteris filicina
5341784,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,Physalis peruviana
3056375,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Acalypha,Acalypha hispida
2827224,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Encyclia,Encyclia cordigera
3588037,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,Passiflora adenopoda
5384050,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,Opuntia cochenillifera
10863132,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Pleroma,Pleroma urvilleanum
2908986,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Pentas,Pentas lanceolata
2859817,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Zephyranthes,Zephyranthes rosea
2738123,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Astrocaryum,Astrocaryum alatum
5407273,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Annona,Annona muricata
9269204,Plantae,Marchantiophyta,Jungermanniopsida,Porellales,Lejeuneaceae,Lejeunea,Lejeunea osculatiana
5274864,Plantae,Tracheophyta,Polypodiopsida,Salviniales,Salviniaceae,Salvinia,Salvinia biloba
4132426,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Chusquea,Chusquea longifolia
2868179,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Monstera,Monstera dubia
3034602,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Hydrocotyle,Hydrocotyle verticillata
2760967,Plantae,Tracheophyta,Liliopsida,Zingiberales,Heliconiaceae,Heliconia,Heliconia rostrata
2676461,Plantae,Bryophyta,Bryopsida,Rhizogoniales,Calomniaceae,Pyrrhobryum,Pyrrhobryum spiniforme
5288518,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Pitcairnia,Pitcairnia heterophylla
2891641,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Averrhoa,Averrhoa carambola
3870262,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Chaetogastra,Chaetogastra longifolia
3778625,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Pachystachys,Pachystachys lutea
2684921,Plantae,Tracheophyta,Pinopsida,Pinales,Araucariaceae,Araucaria,Araucaria columnaris
7150750,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Hoya,Hoya australis
7866160,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Palicourea,Palicourea tomentosa
2870965,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Philodendron,Philodendron pterotum
8297383,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Strobilanthes,Strobilanthes alternata
5317905,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Maxillaria,Maxillaria caespitifica
2871198,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Philodendron,Philodendron crassispathum
12075529,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Albizia,Pseudalbizzia niopoides
2871286,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Philodendron,Philodendron inaequilaterum
3046057,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,Cardamine fulcrata
3890745,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Clerodendrum,Clerodendrum paniculatum
7571062,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Telaranea,Telaranea diacantha
2651826,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,Adiantum raddianum
7305261,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia calvicaulis
3190382,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Ruta,Ruta graveolens
9467672,Plantae,Tracheophyta,Liliopsida,Zingiberales,Marantaceae,Goeppertia,Goeppertia warszewiczii
7371533,Plantae,Marchantiophyta,Marchantiopsida,Marchantiales,Marchantiaceae,Marchantia,Marchantia chenopoda
2950750,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Hymenaea,Hymenaea courbaril
5349751,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Erythrina,Erythrina americana
8034409,Plantae,Tracheophyta,Liliopsida,Zingiberales,Cannaceae,Canna,Canna indica
7388962,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cyclanthera,Cyclanthera carthagenensis
2787405,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Specklinia,Specklinia montezumae
4193702,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,Impatiens hawkeri
5391861,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Bidens,Bidens alba
2861108,Plantae,Tracheophyta,Liliopsida,Pandanales,Cyclanthaceae,Cyclanthus,Cyclanthus bipartitus
2928531,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea cairica
2803739,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Catasetum,Catasetum maculatum
4193555,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,Impatiens flaccida
7584507,Plantae,Tracheophyta,Liliopsida,Zingiberales,Costaceae,Hellenia,Hellenia speciosa
5301979,Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,Alpinia,Alpinia zerumbet
5322412,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Oncidium,Oncidium sphacelatum
2869345,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Dieffenbachia,Dieffenbachia seguine
7624130,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Dianthera,Dianthera pectoralis
2809723,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Huntleya,Huntleya burtii
2872695,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Anthurium,Anthurium andraeanum
5358748,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium repens
3152240,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Ochroma,Ochroma pyramidale
5381097,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Phyllanthaceae,Phyllanthus,Phyllanthus tenellus
7436665,Plantae,Marchantiophyta,Jungermanniopsida,Pallaviciniales,Pallaviciniaceae,Symphyogyna,Symphyogyna brongniartii
12195498,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dichaea,Dichaea eburnea
2931914,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum viarum
2762680,Plantae,Tracheophyta,Liliopsida,Zingiberales,Musaceae,Musa,Musa acuminata
2982188,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Calliandra,Calliandra surinamensis
2699018,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Guzmania,Guzmania monostachia
5335402,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Hoffmannia,Hoffmannia valerii
8351643,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Kurzia,Kurzia capillaris
2929118,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum phaseoloides
3170604,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja,Castilleja arvensis
2760906,Plantae,Tracheophyta,Liliopsida,Zingiberales,Heliconiaceae,Heliconia,Heliconia longa
2869657,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Spathiphyllum,Spathiphyllum wendlandii
2794350,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Prosthechea,Prosthechea cochleata
5349755,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Erythrina,Erythrina poeppigiana
2786264,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pleurothallis,Pleurothallis bitumida
5589812,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Columnea,Columnea kalbreyeriana
2760658,Plantae,Tracheophyta,Liliopsida,Zingiberales,Heliconiaceae,Heliconia,Heliconia collinsiana
5317921,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Maxillaria,Maxillaria hedwigiae
2732453,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Socratea,Socratea exorrhiza
5320238,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Epidendrum,Epidendrum porpax
2846599,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Trichocentrum,Trichocentrum ascendens
3169652,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cascabela,Cascabela thevetia
3188698,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Cuphea,Cuphea hyssopifolia
5952232,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Sobralia,Sobralia blancoi
4073614,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Pseudobombax,Pseudobombax septenatum
7373361,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Allophylus,Allophylus racemosus
2889925,Plantae,Tracheophyta,Magnoliopsida,Santalales,Balanophoraceae,Helosis,Helosis cayennensis
3939736,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus archeri
2891932,Plantae,Tracheophyta,Magnoliopsida,Fagales,Casuarinaceae,Casuarina,Casuarina cunninghamiana
2868242,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Monstera,Monstera tacanaensis
2874863,Plantae,Tracheophyta,Magnoliopsida,Malvales,Bixaceae,Bixa,Bixa orellana
3789904,Plantae,Tracheophyta,Polypodiopsida,Gleicheniales,Gleicheniaceae,Gleichenella,Gleichenella pectinata
2760824,Plantae,Tracheophyta,Liliopsida,Zingiberales,Heliconiaceae,Heliconia,Heliconia chartacea
2766465,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,Agave wercklei
3863341,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia valeriana
5353826,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis pintoi
3189767,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago major
5601449,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Pleroma,Pleroma heteromallum
10771642,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Stenostephanus,Stenostephanus ventricosus
2697829,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Aechmea,Aechmea magdalenae
7305792,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia hylophila
4158951,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia parviflora
5273142,Plantae,Chlorophyta,Ulvophyceae,Trentepohliales,Trentepohliaceae,Trentepohlia,Trentepohlia aurea
2852028,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Lepanthes,Lepanthes tipulifera
5951517,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Trichocentrum,Trichocentrum brachyphyllum
2977687,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Neustanthus,Neustanthus phaseoloides
3802833,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Cestrum,Cestrum irazuense
5318580,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Maxillaria,Maxillaria amabilis
5830495,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Drymonia,Drymonia warszewicziana
3776906,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Aphelandra,Aphelandra sinclairiana
2892466,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Mussaenda,Mussaenda philippica
2651605,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Notholaena,Notholaena candida
3184509,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium malaccense
7386390,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Pleopeltis,Pleopeltis michauxiana
2874190,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,Passiflora edulis
2695451,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,Tillandsia caput-medusae
3000067,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus eriocarpus
5350991,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Rhynchosia,Rhynchosia erythrinoides
2753985,Plantae,Tracheophyta,Liliopsida,Liliales,Alstroemeriaceae,Bomarea,Bomarea costaricensis
3034425,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,Eryngium foetidum
2695969,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,Tillandsia fasciculata
7720664,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Simaroubaceae,Simarouba,Simarouba amara
3072985,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Jatropha,Jatropha multifida
2873218,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Anthurium,Anthurium longistipitatum
2816082,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Guarianthe,Guarianthe skinneri
8243747,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia san-felipensis
5529644,Plantae,Tracheophyta,Polypodiopsida,Cyatheales,Cyatheaceae,Alsophila,Alsophila spinulosa
3084698,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Portulacaceae,Portulaca,Portulaca umbraticola
3747693,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Notholaena,Notholaena meridionalis
2763632,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Dichorisandra,Dichorisandra thyrsiflora
5318451,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Maxillaria,Maxillaria scorpioidea
2797563,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Sobralia,Sobralia violacea
5415458,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Thunbergia,Thunbergia fragrans
5318032,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Maxillaria,Maxillaria wercklei
5826488,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Rossioglossum,Rossioglossum krameri
2760784,Plantae,Tracheophyta,Liliopsida,Zingiberales,Heliconiaceae,Heliconia,Heliconia vellerigera
7285168,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Bunchosia,Bunchosia macrophylla
10334868,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Selenicereus,Selenicereus undatus
5304436,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Dracaena,Dracaena reflexa
2835595,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Specklinia,Specklinia lanceola
3883845,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia wagneriana
5837529,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Herbertaceae,Herbertus,Herbertus bivittatus
5380026,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Hura,Hura polyandra
2786545,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pleurothallis,Pleurothallis rhodoglossa
5341492,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Coleus,Coleus scutellarioides
7272169,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus adenotrichos
2756519,Plantae,Tracheophyta,Liliopsida,Dioscoreales,Burmanniaceae,Apteria,Apteria aphylla
4188428,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia san-joseana
5313361,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Lycaste,Lycaste measuresiana
2835608,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Specklinia,Specklinia grobyi
2677946,Plantae,Bryophyta,Bryopsida,Hypnales,Orthostichellaceae,Orthostichella,Orthostichella versicolor
5572994,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Ruellia,Ruellia simplex
5286309,Plantae,Marchantiophyta,Jungermanniopsida,Pallaviciniales,Pallaviciniaceae,Pallavicinia,Pallavicinia lyellii
3749431,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,Adiantum andicola
2757280,Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,Zingiber,Zingiber officinale
7313612,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,Aristolochia pilosa
2758716,Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,Hedychium,Hedychium coccineum
5590493,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Drymonia,Drymonia serrulata
2763050,Plantae,Tracheophyta,Liliopsida,Zingiberales,Musaceae,Ensete,Ensete ventricosum
3071476,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Codiaeum,Codiaeum variegatum
2735421,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Cyrtostachys,Cyrtostachys renda
3115443,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crassocephalum,Crassocephalum crepidioides
2860922,Plantae,Tracheophyta,Liliopsida,Pandanales,Cyclanthaceae,Carludovica,Carludovica palmata
2760874,Plantae,Tracheophyta,Liliopsida,Zingiberales,Heliconiaceae,Heliconia,Heliconia bihai
3173104,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Justicia,Justicia spicigera
5322254,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Oncidium,Oncidium heteranthum
9197670,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Phyllanthaceae,Breynia,Breynia androgyna
5415088,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Parmentiera,Parmentiera cereifera
5303453,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Callisia,Callisia fragrans
4931086,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia polystachia
2688830,Plantae,Marchantiophyta,Jungermanniopsida,Porellales,Lejeuneaceae,Metalejeunea,Metalejeunea cucullata
2953715,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia monandra
2851306,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Lepanthes,Lepanthes ferrelliae
5275085,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Olfersia,Olfersia cervina
4928395,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Crinum,Crinum moorei
5330897,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Xanthosoma,Xanthosoma robustum
2871003,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Philodendron,Philodendron hederaceum
